Source,Source File,Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Percision,Comment,Valid Values,Logic,Column Order,Lineage,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,HPMMIS RF screen,Medicare Field Name 837I Detail,837 I Claim Header Indicator,837 P Claim Detail Indicator,837 P Claim Header Indicator,Loop #,Element #,Element Description,837 I Claim Detail Indicator,837 I Claim Header Indicator,837 P Claim Detail Indicator,837 P Claim Header Indicator
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_13,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_14,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_15,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_2,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_3,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_4,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_5,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_6,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_7,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_8,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_CD_9,,Error Code,CHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_OVRD_ERR,ERR_CD_DESC,,Error Code Description,VARCHAR,,Y,,,,,,,,50,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_ERROR,ERR_DAT,,DATE ERROR WAS RECORDED,DATE,MMMDDYYYY,,,,,,,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_DATE,,Error Date,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CRN_ERR,ERR_DATE,,Error Date,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_AUDIT,ERR_LINE_NUM,,Error Line Number,CHAR,,,,,,,,,,2,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_ERROR,ERR_LINE_NUM,,ERROR LINE NUMBER,NUMBER,##,,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_EDT_STA_AUDIT,ERR_NUM,,Error Number,CHAR,,Y,,,,,,,,3,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_EDT_STA,ERR_NUM,,Error Number,CHAR,,,,y,,,,,,3,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CLM_ERR,ERR_TIME,,Error Time,CHAR,,Y,, , , , ,,,8,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_CRN_ERR,ERR_TIME,,Error Time,CHAR,,Y,, , , , ,,,8,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_ERROR,ERR_TIME,,TIME ERROR WAS RECORDED,NUMBER,######,,,,,,,,,6,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_EDT_STA_AUDIT,ERR_TYP,,Error Type,CHAR,,Y,,,,,,,,1,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_EDT_STA,ERR_TYP,,Error Type,CHAR,,,,y,,,,,,1,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_PEND_ERROR,ERR_TYPE,,ERROR TYPE,CHAR,XX,,,,,,,,,2,,,,"C = Current, H = Histrical","IF  EC-CLM-ERR-R.ERR-DAT  EQ W.ERR-DAT                            
AND EC-CLM-ERR-R.ERR-TIME EQ W.ERR-TIME                          
  SET W.ERR-TYP = 'C'                                :<-CURRENT  
ELSE                                                              
  SET W.ERR-TYP = 'H'                                :<-HISTORICAL
ENDIF",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_DRG_PRICE_DTL,EST_PR_COST,,Estimated Price Cost,NUMBER,(22.2),Y,, , , , ,,,22,,2,,Live Data Transmission,AND EC-CLM-ERR-R.ERR-TIME EQ W.ERR-TIME                          ,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRG_PRICE_DTL,EST_PR_COST,,Estimated Price Cost,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,  SET W.ERR-TYP = 'C'                                :<-CURRENT  ,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_DRG_PRICE_DTL,EST_PR_LOSS,,Estimated Price Loss,NUMBER,(22.2),Y,, , , , ,,,22,,2,,"-6499.36, 18976.98",ELSE                                                              ,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_DRG_PRICE_DTL,EST_PR_LOSS,,Estimated Price Loss,NUMBER,,Y,,,,,,,,22,,,,Live Data Transmission,  SET W.ERR-TYP = 'H'                                :<-HISTORICAL,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_CMS6421_RECON_DTL_STG,EXP_TYPE,,Expenditure Type,VARCHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"ENDIF""",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_DIAG,EXTERNAL_CAUSE_DX,,External Cause diagnosis - Diagnosis Code,CHAR,,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_DIAG,EXTERNAL_CAUSE_POA,,External Cause diagnosis present at arrival,CHAR,,Y,, , , , ,,,1,,,,"Y, 1, U, N",,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_DIAG,EXTERNAL_CAUSE_PTR,,External Cause diagnosis pointer at arrival,CHAR,,Y,, , , , ,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,F_NAME,First Name,First Name,VARCHAR,,Y,, , , , ,,,35,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_ADDR1,Facility Street Address Line 1,Facility Addr address,VARCHAR,,Y,, , , , ,,,55,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_ADDR2,Facility Street Address Line 1,Facility Addr address,VARCHAR,,Y,, , , , ,,,55,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_CITY,Facility City,Facility City,VARCHAR,,Y,, , , , ,,,30,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_CNTRY,Facility Country,Facility Country,VARCHAR,,Y,, , , , ,,,2,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_CNTY,Facility County,Facility County,VARCHAR,,Y,, , , , ,,,2,,,,Is Blank,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_NAME,Facility Name,Facility Name,VARCHAR,,Y,, , , , ,,,60,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_NPI,Facility NPI,Facility NPI,VARCHAR,,Y,, , , , ,,,15,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_ST,Facility State,Facility State,VARCHAR,,Y,, , , , ,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_ZIP4,Facility Zip Code Suffix,Facility Zip code,VARCHAR,,Y,, , , , ,,,4,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_PRV_ADDR,FAC_ZIP5,Facility Code ,Facility Zip code,VARCHAR,,Y,, , , , ,,,5,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_CLM,FACL_PR_ID,Facility Provider ID,Facility Provider ID,CHAR,,Y,,,,,,,,6,,,,Live Data Transmission,"When NM101 = ""77"" [Service Location], 
  And NM108 = ""XX""
   Move NM109",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Laboratory or Facility Primary Id,,,,,,,
HPMMIS,Encounters,T_EC_MED_CLM,FACL_PR_LOC_CD,Facility Provider Location Code,Facility Provider Location Code,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When NM101 = ""77"" [Service Location], 
  And NM108 = ""XX""
   Move NM109",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_CLM,FACL_PR_NAME,Facility Provider Name,Facility Provider Name,VARCHAR,,Y,,,,,,,,35,,,,Live Data Transmission,"When NM101 = ""77"" [Service Location], 
  Move NM103",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Laboratory or Facility Name,,,,,,,
HPMMIS,Encounters,T_EC_MED_CLM,FACL_PR_NPI,Facility Provider NPI,Facility Provider Primary ID,CHAR,,Y,,,,,,,,10,,,,Live Data Transmission,"When NM101 = ""77"" [Service Location], 
  And NM108 = ""XX""
   Move NM109",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,Laboratory or Facility Primary Id,,,,,,,
HPMMIS,Claims,T_CL_PROVIDER,FACL_PRV_ID,Facility Provider ID,Facility Provider ID,VARCHAR,,Y,, , , , ,,,8,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_EDIT,FAIL_MSG,,Message Failure,CHAR,,Y,, , , , ,,,40,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_EDT_RSLT,FAIL_MSG,,Message Failure,CHAR,,Y,, , , , ,,,30,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_DTL,FAM_PLN_IND,Family Planning Indicator,Family Planning Indicator,CHAR,,Y,,,,,,,,1,,,,"Y, N",,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,Family Planning Indicator,,,,,,,,
HPMMIS,C&E,T_FMP_RATE,FFP_RAT_AMT,,Federal Financial Participation Amount Rate,NUMBER,,,,,,,,,,11,,4,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,C&E,T_FMP_RATE,FFP_RAT_TYP,,Federal Financial Participation Rate Type,CHAR,,,,,,,,,,4,,,,"FMAP, KMAP, RMAP",,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_RCVD_GEN,FIELD_DATA,,Field Data,VARCHAR,,Y,, , , , ,,,60,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_ADJU,FILING_IND_CD,Filing Indicator Code,Filing Indicator Code,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_PYR,FILING_IND_CD,Filing Indicator Code,Filing Indicator Code,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When SBR09 = Spaces, Move SBR05",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_MED_PYR,FILING_IND_CD,Filing Indicator Code,Insurance Type Code ,CHAR,,Y,,,,,,,,2,,,,11 - Other Non-Federal Programs; 12 - Preferred Provider Organization (PPO); 13 - Point of Service (POS); 14 - Exclusive Provider Organization (EPO); 15 - Indemnity Insurance; 16 - Helath Maintenance Organization (HMO) Medicare Risk; 17 - Dental Maintenance Organization; AM - Automobile Medical; BL - Blue Cross/Blue Sheild; CH - Champus; CI - Commercial Insurance Co. ; DS - Diability; FI - Fedreral Employees Program; Hm - Health Maintenance Organization; LM - Liability Medical; MA - Medicare Part A; MB - Medicare Part B; MC - Medicaid; OF - other Federal Program (OF is for sumbitting Medicare Part D claims); TV - Tilte V; VA - Veterans Affairs Plan; WC - Worker Compensation Health Claim; ZZ - Mutually Defined (ZZ is used when Type of Insurance is not known),"When SBR09 = Spaces, Move SBR05",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
