Source,Source File,Table Name,Column,Column Alias (Common Name),for RT,Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Gaps,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
HPMMIS,Provider ,T_PR_PES_BF_BEDS,ERROR_MSG,,,Batchfeed error message specific to table,VARCHAR ,XXX,,,,,,,,,,100,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,KEY_TYPE,Key Type ,,"Always populate “M” = MMIS ID on the Managed Side.

Populate ""E"" = MMIS ID on the Enrollment Side

",VARCHAR ,,,,,,,,,,,1,,,,"M
E",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,KEY_VALUE,Key Value ,,"MQD ID - AZ
Med-QUEST ID - HI",VARCHAR ,###############,,,,,,,,,,15,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,PR_ID,Provider ID,,"PROVIDER NUMBER
 THE IDENTIFICATION NUMBER ASSIGNED TO A PROVIDER OF  SERVICES IN THE MQD PROGRAM",VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,REC_SET,,Per ISD Provider Team: Unknown - we do not have this table in HPMMIS DB,The set to which the record is attached.,NUMBER,,,,,,,,,,,22,,0,,Live Datat Transmission,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,REC_TYPE,Record Type ,,Unique ID to represent different type of Records. Value is populated as 1109. ,VARCHAR ,,,,,,,,,,,4,,,,1109 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,ROW_NBR,,,Row Number,NUMBER,#####,,,,,,,,,,22,,0,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,START_DATE,Start Date ,,The start date of the bed type. ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,TXN_DATE,Transaction date,,Transaction date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BEDS,TXN_TYPE,Transaction Type,,"Transaction type is identified as: 

A - Add

U - Update

D - Delete

R- Re-Registration

N - No Change",VARCHAR ,,,,,,,,,,,1,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,EVOBRIX_LOC_CD,evoBrix Location Code ,,evoBrix Location Code values: 01 to 99. ,VARCHAR ,,,,,,,,,,,4,,,,01 to 99 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,MMIS_TXN,,,Referencing the provider table where the error occurred,VARCHAR ,,,,,,,,,,,60,,,,"PR-ADDR-ID (PRO15), PR-TAX-OWNER (PR019)",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ADDRESS_LINE1,Address Line 1 ,,The first line of street address. ,VARCHAR ,,,,,,,,,,,110,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ADDRESS_LINE2,Address Line 2 ,,The second line of street address. ,VARCHAR ,,,,,,,,,,,110,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ADDRESS_LINE3,Address Line 3 ,,The third line of street address,VARCHAR ,,,,,,,,,,,110,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,AREA_CD,Area Code ,,The code that defines an area code with in a zip code. This column is used only for US addresses. ,VARCHAR ,########,,,,,,,,,,8,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ASSOCIATION_TYPE,,,"Association Type Code:

BP – Billing Provider - Pay To Provider

GP - Group Biller

MCO – Contractor/MCO (applicable only for HI)",VARCHAR ,,,,,,,,,,,6,,,,"BP

GP 

MCO",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,CITY,City/Town ,,The name of a city or a town. ,VARCHAR ,,,,,,,,,,,100,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,COUNTRY,,,"UNITED STATES

INTERNATIONAL",VARCHAR ,,,,,,,,,,,60,,,,"UNITED STATES
INTERNATIONAL",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,COUNTY,County Name,,"The name of a county.

Name of the county for the US address.

""OTHER"" for International address.

For Hawaii only, the following island code descriptions will be sent. 

01 - OAHU

04 - KAUAI

05 - HAWAII

07 - MAUI

08 - MOLOKAI

09 - LANAI

31 - OUT OF STATE

33 - OUT OF COUNTRY",VARCHAR ,,,,,,,,,,,80,,,,"County Name 
OTHER
OAHU
KAUAI
HAWAII
MAUI
MOLOKAI
LANAI
OUT OF STATE
OUT OF COUNTRY",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,EIN_SSN,,,"Employee Identification, Social Security Number",VARCHAR ,#########,,,,,,,,,,20,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,END_DATE,End Date,,The end date of the Provider Association. ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ERROR_MSG,,,Batchfeed error message specific to table,VARCHAR ,XXX,,,,,,,,,,100,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,HP_ID,Health Plan ID ,,"Applies to Hawaii only. Health Plan ID will be populated for association type = ""MCO"" ",VARCHAR ,,,,,,,,,,,12,,,Name ,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,KEY_TYPE,Key Type ,,"Always populate “M” = MMIS ID on the Managed Side.

Populate ""E"" = MMIS ID on the Enrollment Side

",VARCHAR ,,,,,,,,,,,1,,,,"M
E",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,KEY_VALUE,Key Value ,,"MQD ID - AZ
Med-QUEST ID - HI",VARCHAR ,###############,,,,,,,,,,15,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,LEGAL_ENTITY_NAME,Legal Entity Name ,,Legal Entity Name (Tax ID Owner Name) ,VARCHAR ,,,,,,,,,,,200,,,NAME,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,MMIS_LOC_CD,MMIS Location Code ,,"MMIS Location Code values: 

Pay To Location Code - 01 to 99

",VARCHAR ,,,,,,,,,,,4,,,,01 to 99 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,MMIS_PR_ID,MMIS Provider ID  ,,Populate Billing Provider’s MQD ID / Med-QUEST ID for Association Type - BP ,VARCHAR ,#############,,,,,,,,,,14,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,PR_ID,Provider ID,,"PROVIDER NUMBER
 THE IDENTIFICATION NUMBER ASSIGNED TO A PROVIDER OF  SERVICES IN THE MQD PROGRAM",VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,PR_NPI,Provider NPI ,,The National Provider Identifier of the Billing Provider. ,VARCHAR ,###########,,,,,,,,,,20,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,REC_SET,,Per ISD Provider Team: Unknown - we do not have this table in HPMMIS DB,The set to which the record is attached.,NUMBER,,,,,,,,,,,22,,0,,Live Data Transmission ,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,REC_TYPE,Record Type ,,Unique ID to represent different type of Records. Value is populated as 1103. ,VARCHAR ,,,,,,,,,,,4,,,,1103 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ROW_NBR,,,Row Number,NUMBER,#####,,,,,,,,,,22,,0,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,START_DATE,Start Date ,,The start date of the Provider Association. ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,STATE,State/Province ,,"Refer to the State/Province Code Values table in the Reference Tables section below.

Add OT-Other (will be used only for International address) to the list.",VARCHAR ,,,,,,,,,,,4,,,,"State Code value from the reference table
Or 
OT - Other",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,TXN_DATE,Transaction date,,Transaction date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,TXN_TYPE,Transaction Type,,"Transaction type is identified as: 

A - Add

U - Update

D - Delete

R- Re-Registration

N - No Change",VARCHAR ,,,,,,,,,,,1,,,,"A, ....",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BILLING,ZIP,Zip Code,,The standard 5-digit zip or postal code.,VARCHAR ,#####,,,,,,,,,,10,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,MMIS_TXN,,,Referencing the provider table where the error occurred,VARCHAR ,,,,,,,,,,,40,,,,"PR-ADDR-ID (PRO15), PR-TAX-OWNER (PR019)",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,BUSINESS_STATUS,,,Business Status ,VARCHAR ,,,,,,,,,,,2,,,,"P, T, A, S",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,END_DATE,End Date,,Provider Business status end date ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,ERROR_MSG,,,Batchfeed error message specific to table,VARCHAR ,XXX,,,,,,,,,,100,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,KEY_TYPE,Key Type ,,"Always populate “M” = MMIS ID on the Managed Side.

Populate ""E"" = MMIS ID on the Enrollment Side

",VARCHAR ,,,,,,,,,,,1,,,,"M
E",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,KEY_VALUE,Key Value ,,"MQD ID - AZ
Med-QUEST ID - HI",VARCHAR ,###############,,,,,,,,,,15,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,PR_ID,Provider ID,,"PROVIDER NUMBER
 THE IDENTIFICATION NUMBER ASSIGNED TO A PROVIDER OF  SERVICES IN THE MQD PROGRAM",VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,REC_SET,,Per ISD Provider Team: Unknown - we do not have this table in HPMMIS DB,The set to which the record is attached.,NUMBER,,,,,,,,,,,22,,0,,Live Data Transmission ,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,REC_TYPE,Record Type ,,Unique ID to represent different type of Records. Value is populated as 1110. ,VARCHAR ,,,,,,,,,,,4,,,,1110 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,ROW_NBR,,,Row Number,NUMBER,#####,,,,,,,,,,22,,0,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,START_DATE,Start Date ,,Provider Business status start date ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,STATUS_REASON,,,Codes for Arizona: ,VARCHAR ,,,,,,,,,,,6,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,TXN_DATE,Transaction date,,Transaction date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_BUSINESS_STATUS,TXN_TYPE,Transaction Type,,"Transaction type is identified as: 

A - Add

U - Update

D - Delete

R- Re-Registration

N - No Change",VARCHAR ,,,,,,,,,,,1,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,MMIS_TXN,,,Referencing the provider table where the error occurred,VARCHAR ,,,,,,,,,,,40,,,,"PR-ADDR-ID (PRO15), PR-TAX-OWNER (PR019)",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,CATEGORY_SVC,COS Code value from the reference table ,,"Refer to  COS Code in tables 12 and 13 under Reference Tables section below for Arizona and Hawaii, respectively. ",VARCHAR ,#########,,,,,,,,,,20,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,END_DATE,End Date,,End Date ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,ERROR_MSG,,,Batchfeed error message specific to table,VARCHAR ,XXX,,,,,,,,,,100,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,KEY_TYPE,Key Type ,,"Always populate “M” = MMIS ID on the Managed Side.

Populate ""E"" = MMIS ID on the Enrollment Side

",VARCHAR ,,,,,,,,,,,1,,,,"M
E",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,KEY_VALUE,Key Value ,,"MQD ID - AZ
Med-QUEST ID - HI",VARCHAR ,###############,,,,,,,,,,15,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,PR_ID,Provider ID,,"PROVIDER NUMBER
 THE IDENTIFICATION NUMBER ASSIGNED TO A PROVIDER OF  SERVICES IN THE MQD PROGRAM",VARCHAR ,######,,,,,,,,,,6,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,REC_SET,,Per ISD Provider Team: Unknown - we do not have this table in HPMMIS DB,The set to which the record is attached.,NUMBER,,,,,,,,,,,22,,0,,Live Data Transmission,,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,REC_TYPE,Record Type ,,Unique ID to represent different type of Records. Value is populated as 1112. ,VARCHAR ,,,,,,,,,,,4,,,,1112 ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,ROW_NBR,,,Row Number,NUMBER,#####,,,,,,,,,,22,,0,,Live Data Transmission,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,START_DATE,Start Date ,,Start Date ,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,TXN_DATE,Transaction date,,Transaction date,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_CATEGORY_SVC,TXN_TYPE,Transaction Type,,"Transaction type is identified as: 

A - Add

U - Update

D - Delete

R- Re-Registration

N - No Change",VARCHAR ,,,,,,,,,,,1,,,,"A, ....",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_EMPLOYEE,MMIS_TXN,,,Referencing the provider table where the error occurred,VARCHAR ,,,,,,,,,,,40,,,,"PR-ADDR-ID (PRO15), PR-TAX-OWNER (PR019)",,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_EMPLOYEE,ADDRESS_LINE1,Address Line 1 ,,The first line of street address. ,VARCHAR ,,,,,,,,,,,110,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_EMPLOYEE,ADDRESS_LINE2,Address Line 2 ,,The second line of street address. ,VARCHAR ,,,,,,,,,,,110,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_PES_BF_EMPLOYEE,ADDRESS_LINE3,Address Line 3 ,,The third line of street address,VARCHAR ,,,,,,,,,,,110,,,,Live Data Transmission ,,No,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
