Source,Source File             (Filter TMSIS v3.0 for most recent version),Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment (CMS-TMSIS Requirements),Logic ,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,Necessity,Digital File Code,File Segment,DE Number,Version ,Version Notes,Validation between mapping and TMSIS data guide,Validation II,Data Source Type,State Data Source Name,State Data Element Mapping,Logic from Mapping document,checker 1
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-2,Procedure Code 2,"A procedure code based on ICD-9 and ICD-10 used by the state to identify the procedures performed during the hospital stay referenced by this claim. The principal procedure and related info should be recorded in Procedure Code 1, Procedure Code 1, and Procedure Code Flag 1.   The principal procedure is performed for definitive 
treatment rather than for diagnostic or exploratory purposes. It is closely related to either the principal diagnosis or to complications that arise during other treatments.  Use Procedure Code 2 through Procedure Code 6 (and related data elements) to record secondary, tertiary, etc. procedures.",Varchar,,,,,,,,,325,332,X(8),,,"1. When populated, there must be a corresponding Procedure Code Flag
2. If associated Procedure Code Flag List (VVL) value indicates an ICD-9-CM encoding '02', then value must be a valid ICD-9-CM procedure code
3. If associated Procedure Code Flag List (VVL) value indicates an ICD-10-CM encoding '07', then value must be a valid ICD-10-CM procedure code
4. If associated Procedure Code Flag List (VVL) value indicates an ""Other"" encoding '10-87', then State must provide T-MSIS system with State-specific procedure code list, and value must be a valid State-specific procedure code
5. Value must be 8 characters or less
6. Value must be in Procedure Code List (VVL)
7. Conditional","""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-CD-2,Conditional,CI,Claim Impatient,CIP074,V3,No Change,CIP074,TRUE,MMIS,DW-COMMON-S,PROC-CD-2,"""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-3,Procedure Code 3,"A procedure code based on ICD-9 and ICD-10 used by the state to identify the procedures performed during the hospital stay referenced by this claim. The principal procedure and related info should be recorded in Procedure Code 1, Procedure Code Date 1, and Procedure Code Flag 1.   The principal procedure is performed for definitive 
treatment rather than for diagnostic or exploratory purposes. It is closely related to either the principal diagnosis or to complications that arise during other treatments.  Use Procedure Code 2 through Procedure Code 6 (and related data elements) to record secondary, tertiary, etc. procedures.",Varchar,,,,,,,,,343,350,X(8),,,"1. When populated, there must be a corresponding Procedure Code Flag
2. If associated Procedure Code Flag List (VVL) value indicates an ICD-9-CM encoding '02', then value must be a valid ICD-9-CM procedure code
3. If associated Procedure Code Flag List (VVL) value indicates an ICD-10-CM encoding '07', then value must be a valid ICD-10-CM procedure code
4. If associated Procedure Code Flag List (VVL) value indicates an ""Other"" encoding '10-87', then State must provide T-MSIS system with State-specific procedure code list, and value must be a valid State-specific procedure code
5. Value must be 8 characters or less
6. Value must be in Procedure Code List (VVL)
7. Conditional","""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-CD-3,Conditional,CI,Claim Impatient,CIP078,V3,No Change,CIP078,TRUE,MMIS,DW-COMMON-S,PROC-CD-3,"""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-4,Procedure Code 4,"A procedure code based on ICD-9 and ICD-10 used by the state to identify the procedures performed during the hospital stay referenced by this claim. The principal procedure and related info should be recorded in Procedure Code 1, Procedure Code Date 1, and Procedure Code Flag 1.   The principal procedure is performed for definitive 
treatment rather than for diagnostic or exploratory purposes. It is closely related to either the principal diagnosis or to complications that arise during other treatments.  Use Procedure Code 2 through Procedure Code 6 (and related data elements) to record secondary, tertiary, etc. procedures.",Varchar,,,,,,,,,361,368,X(8),,,"1. When populated, there must be a corresponding Procedure Code Flag
2. If associated Procedure Code Flag List (VVL) value indicates an ICD-9-CM encoding '02', then value must be a valid ICD-9-CM procedure code
3. If associated Procedure Code Flag List (VVL) value indicates an ICD-10-CM encoding '07', then value must be a valid ICD-10-CM procedure code
4. If associated Procedure Code Flag List (VVL) value indicates an ""Other"" encoding '10-87', then State must provide T-MSIS system with State-specific procedure code list, and value must be a valid State-specific procedure code
5. Value must be 8 characters or less
6. Value must be in Procedure Code List (VVL)
7. Conditional","""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-CD-4,Conditional,CI,Claim Impatient,CIP082,V3,No Change,CIP082,TRUE,MMIS,DW-COMMON-S,PROC-CD-4,"""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-5,Procedure Code 5,"A procedure code based on ICD-9 and ICD-10 used by the state to identify the procedures performed during the hospital stay referenced by this claim. The principal procedure and related info should be recorded in Procedure Code 1, Procedure Code Date 1, and Procedure Code Flag 1.   The principal procedure is performed for definitive 
treatment rather than for diagnostic or exploratory purposes. It is closely related to either the principal diagnosis or to complications that arise during other treatments.  Use Procedure Code 2 through Procedure Code 6 (and related data elements) to record secondary, tertiary, etc. procedures.",Varchar,,,,,,,,,379,386,X(8),,,"1. When populated, there must be a corresponding Procedure Code Flag
2. If associated Procedure Code Flag List (VVL) value indicates an ICD-9-CM encoding '02', then value must be a valid ICD-9-CM procedure code
3. If associated Procedure Code Flag List (VVL) value indicates an ICD-10-CM encoding '07', then value must be a valid ICD-10-CM procedure code
4. If associated Procedure Code Flag List (VVL) value indicates an ""Other"" encoding '10-87', then State must provide T-MSIS system with State-specific procedure code list, and value must be a valid State-specific procedure code
5. Value must be 8 characters or less
6. Value must be in Procedure Code List (VVL)
7. Conditional","""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-CD-5,Conditional,CI,Claim Impatient,CIP086,V3,No Change,CIP086,TRUE,MMIS,DW-COMMON-S,PROC-CD-5,"""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-6,Procedure Code 6,"A procedure code based on ICD-9 and ICD-10 used by the state to identify the procedures performed during the hospital stay referenced by this claim. The principal procedure and related info should be recorded in Procedure Code 1, Procedure Code Date 1, and Procedure Code Flag 1.   The principal procedure is performed for definitive 
treatment rather than for diagnostic or exploratory purposes. It is closely related to either the principal diagnosis or to complications that arise during other treatments.  Use Procedure Code 2 through Procedure Code 6 (and related data elements) to record secondary, tertiary, etc. procedures.",Varchar,,,,,,,,,397,404,X(8),,,"1. When populated, there must be a corresponding Procedure Code Flag
2. If associated Procedure Code Flag List (VVL) value indicates an ICD-9-CM encoding '02', then value must be a valid ICD-9-CM procedure code
3. If associated Procedure Code Flag List (VVL) value indicates an ICD-10-CM encoding '07', then value must be a valid ICD-10-CM procedure code
4. If associated Procedure Code Flag List (VVL) value indicates an ""Other"" encoding '10-87', then State must provide T-MSIS system with State-specific procedure code list, and value must be a valid State-specific procedure code
5. Value must be 8 characters or less
6. Value must be in Procedure Code List (VVL)
7. Conditional","""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-CD-6,Conditional,CI,Claim Impatient,CIP090,V3,No Change,CIP090,TRUE,MMIS,DW-COMMON-S,PROC-CD-6,"""8"" FILL (default if not present)

Note: If present, a Procedure Code will be either an ICD-9 or ICD-10 Code and not a HCPCS Code.",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-DATE-1,Procedure Code Date 1,The date upon which a reported medical procedure was performed.,Date,CCYYMMDD,,,,,,,,317,324,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be on or before associated Discharge Date value
4. Value must be provided with an associated Procedure Code value
5. Value must be on or after associated Beginning Date of Service value
6. Value must be on or before associated Eligible Date of Death value
7. Value must be not be populated when associated Procedure Code is not populated
8. Conditional","""8"" FILL (default if PROCEDURE-CODE-1 is not present)

If related PROCEDURE-CODE-1 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-DAT-1,Conditional,CI,Claim Impatient,CIP073,V3,No Change,CIP073,TRUE,MMIS,DW-COMMON-S,PROC-DAT-1,"""8"" FILL (default if PROCEDURE-CODE-1 is not present)

If related PROCEDURE-CODE-1 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-DATE-2,Procedure Code Date 2,The date upon which a reported medical procedure was performed.,Date,CCYYMMDD,,,,,,,,335,342,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be on or before associated Discharge Date value
4. Value must be provided with an associated Procedure Code value
5. Value must be on or after associated Beginning Date of Service value
6. Value must be on or before associated Eligible Date of Death value
7. Value must be not be populated when associated Procedure Code is not populated
8. Conditional","""8"" FILL (default if PROCEDURE-CODE-2 is not present)

If related PROCEDURE-CODE-2 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-DAT-2,Conditional,CI,Claim Impatient,CIP077,V3,No Change,CIP077,TRUE,MMIS,DW-COMMON-S,PROC-DAT-2,"""8"" FILL (default if PROCEDURE-CODE-2 is not present)

If related PROCEDURE-CODE-2 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-DATE-3,Procedure Code Date 3,The date upon which a reported medical procedure was performed.,Date,CCYYMMDD,,,,,,,,353,360,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be on or before associated Discharge Date value
4. Value must be provided with an associated Procedure Code value
5. Value must be on or after associated Beginning Date of Service value
6. Value must be on or before associated Eligible Date of Death value
7. Value must be not be populated when associated Procedure Code is not populated
8. Conditional","""8"" FILL (default if PROCEDURE-CODE-3 is not present)

If related PROCEDURE-CODE-3 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-DAT-3,Conditional,CI,Claim Impatient,CIP081,V3,No Change,CIP081,TRUE,MMIS,DW-COMMON-S,PROC-DAT-3,"""8"" FILL (default if PROCEDURE-CODE-3 is not present)

If related PROCEDURE-CODE-3 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-DATE-4,Procedure Code Date 4,The date upon which a reported medical procedure was performed.,Date,CCYYMMDD,,,,,,,,371,378,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be on or before associated Discharge Date value
4. Value must be provided with an associated Procedure Code value
5. Value must be on or after associated Beginning Date of Service value
6. Value must be on or before associated Eligible Date of Death value
7. Value must be not be populated when associated Procedure Code is not populated
8. Conditional","""8"" FILL (default if PROCEDURE-CODE-4 is not present)

If related PROCEDURE-CODE-4 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-DAT-4,Conditional,CI,Claim Impatient,CIP085,V3,No Change,CIP085,TRUE,MMIS,DW-COMMON-S,PROC-DAT-4,"""8"" FILL (default if PROCEDURE-CODE-4 is not present)

If related PROCEDURE-CODE-4 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-DATE-5,Procedure Code Date 5,The date upon which a reported medical procedure was performed.,Date,CCYYMMDD,,,,,,,,389,396,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be on or before associated Discharge Date value
4. Value must be provided with an associated Procedure Code value
5. Value must be on or after associated Beginning Date of Service value
6. Value must be on or before associated Eligible Date of Death value
7. Value must be not be populated when associated Procedure Code is not populated
8. Conditional","""8"" FILL (default if PROCEDURE-CODE-5 is not present)

If related PROCEDURE-CODE-5 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-DAT-5,Conditional,CI,Claim Impatient,CIP089,V3,No Change,CIP089,TRUE,MMIS,DW-COMMON-S,PROC-DAT-5,"""8"" FILL (default if PROCEDURE-CODE-5 is not present)

If related PROCEDURE-CODE-5 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-DATE-6,Procedure Code Date 6,The date upon which a reported medical procedure was performed.,Date,CCYYMMDD,,,,,,,,407,414,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be on or before associated Discharge Date value
4. Value must be provided with an associated Procedure Code value
5. Value must be on or after associated Beginning Date of Service value
6. Value must be on or before associated Eligible Date of Death value
7. Value must be not be populated when associated Procedure Code is not populated
8. Conditional","""8"" FILL (default if PROCEDURE-CODE-6 is not present)

If related PROCEDURE-CODE-6 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PROC-DAT-6,Conditional,CI,Claim Impatient,CIP093,V3,No Change,CIP093,TRUE,MMIS,DW-COMMON-S,PROC-DAT-6,"""8"" FILL (default if PROCEDURE-CODE-6 is not present)

If related PROCEDURE-CODE-6 is present
Else
  If PROC-DAT is zero
    ""9"" FILL
  Endif
Endif",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-IP,PROCEDURE-CODE-FLAG-1,Procedure Code Flag 1,A flag that identifies the coding system used for an associated procedure code.,Num,##,,,,,,,,315,316,X(2),,,"1. When populated, there must be a corresponding Procedure Code
2. Value must be in Procedure Code Flag List (VVL)
3. Value must be 2 characters
4. Conditional
5. If Procedure Code 1 (CIP.002.070) is populated, Procedure Code Flag 1 (CIP.002.072) must be '02' (ICD-9 CM) or '07' (ICD-10 - CM PCS).","""8"" FILL (default if PROCEDURE-CODE-1 is not present) 

If related PROCEDURE-CODE-1 is present
  If DW-COMADD-S.ICD-IND EQ ""0"" AND DW-COMMON-S.STA-EFF-DAT GE '20151001'
    ""07"" (ICD-10)
  Else
    ""02"" (ICD-9)
  Endif
Endif",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CI,Claim Impatient,CIP072,V3,No Change,CIP072,TRUE,MMIS,0,N/A,"""8"" FILL (default if PROCEDURE-CODE-1 is not present) 

If related PROCEDURE-CODE-1 is present
  If DW-COMADD-S.ICD-IND EQ ""0"" AND DW-COMMON-S.STA-EFF-DAT GE '20151001'
    ""07"" (ICD-10)
  Else
    ""02"" (ICD-9)
  Endif
Endif",TRUE
