Source,Source File,Table Name,Column,,Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,GAP,Findings
CMS_MMA,Response File,DET_PRO_LIS,Record_Identification_Code,,A copy of the detail record in the incoming file is displayed in positions 1-180.,CHAR,,,,,,,,Y,1,3,3,,,,Live Data Transmission,1,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Eligibility_Month_Year,,Eligibility Month/Year,NUM,MMCCYY,,,,,,,Y,4,9,6,,,,Live Data Transmission,2,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Eligibility_Status,,Eligibility Status,CHAR,,,,,,,,Y,10,10,1,,,,Live Data Transmission,3,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Identifier,,Beneficiary’s Identifier,CHAR,,,,,,,,Y,11,25,15,,,,Live Data Transmission,4,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Identifier_Indicator_Code,,Beneficiary Identifier Indicator Code,CHAR,,,,,,,,Y,26,26,1,,,,Live Data Transmission,5,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Social_Security_Number,,Beneficiary’s Social Security Number,NUM,,,,,,,,Y,27,35,9,,,,Live Data Transmission,6,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Sma_Identifier,,SMA Identifier,CHAR,,,,,,,,Y,36,55,20,,,,Live Data Transmission,7,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_First_Name,,"First name of the Medicare, beneficiary",CHAR,,,,,,,,Y,56,67,12,,,,Live Data Transmission,8,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Last_Name,,"Last name of the Medicare, beneficiary including any titles or suffixes.",CHAR,,,,,,,,Y,68,87,20,,,,Live Data Transmission,9,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Middle_Name,,"Middle initial of the Medicare, beneficiary",CHAR,,,,,,,,Y,88,102,15,,,,Live Data Transmission,10,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Suffix_Name,,Beneficiary’s Suffix Name,CHAR,,,,,,,,Y,103,106,4,,,,Live Data Transmission,11,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Gender,,Beneficiary's Gender,CHAR,,,,,,,,Y,107,107,1,,,"Values: 0 – Unknown, 1 – Male, 2 – Female","0, 1, 2",12,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Date_Of_Birth,,Beneficiary’s Date of Birth,NUM,MMDDCCYY,,,,,,,Y,108,115,8,,,,Live Data Transmission,13,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Dual_Status_Code,,Dual Status Code,NUM,,,,,,,,Y,116,117,2,,,,Live Data Transmission,14,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Fpl_Percentage_Indicator,,FPL Percentage Indicator,NUM,,,,,,,,Y,118,118,1,,,,Live Data Transmission,15,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Drug_Coverage_Indicator,,Drug Coverage Indicator,NUM,,,,,,,,Y,119,119,1,,,,Live Data Transmission,16,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Institutional_Status_Indicator,,Institutional Status Indicator,CHAR,,,,,,,,Y,120,120,1,,,,Live Data Transmission,17,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Application_Approval_Code,,LIS Application Approval Code,CHAR,,,,,,,,Y,121,121,1,,,,Live Data Transmission,18,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Approved_Disapproved_Date,,LIS Approved/Disapproved Date,NUM,MMDDCCYY,,,,,,,Y,122,129,8,,,,Live Data Transmission,19,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Start_Date,,LIS Start Date,NUM,MMDDCCYY,,,,,,,Y,130,137,8,,,,Live Data Transmission,20,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_End_Date,,LIS End Date,NUM,MMDDCCYY,,,,,,,Y,138,145,8,,,,Live Data Transmission,21,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Income_As_Percent_Of_Fpl,,Income as % of FPL,NUM,,,,,,,,Y,146,148,3,,,,Live Data Transmission,22,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Level,,LIS Level,NUM,,,,,,,,Y,149,151,3,,,,Live Data Transmission,23,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Income_Used_For_Determination,,Income used for Determination,CHAR,,,,,,,,Y,152,152,1,,,,Live Data Transmission,24,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Resource_Level,,Resource Level,CHAR,,,,,,,,Y,153,153,1,,,,Live Data Transmission,25,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Basis_Of_Lis_Denial,,Basis of LIS Denial,CHAR,,,,,,,,Y,154,154,1,,,,Live Data Transmission,26,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Result_Of_An_Appeal,,Result of an Appeal,CHAR,,,,,,,,Y,155,155,1,,,,Live Data Transmission,27,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Change_To_Previous_Determination,,Change to Previous Determination,CHAR,,,,,,,,Y,156,156,1,,,,Live Data Transmission,28,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Determination_Cancelled,,Determination Cancelled,CHAR,,,,,,,,Y,157,157,1,,,,Live Data Transmission,29,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Filler_1,,Filler,CHAR,,,,,,,,Y,158,180,23,,,,Live Data Transmission,30,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Record_Identification_Code_Erc_Error_Return_Codes,,Record Identification Code ERC (Error Return Codes),CHAR,,,,,,,,Y,181,182,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., Note: Detail record is valid if, ERC = 00.","00, 01",31,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Eligibility_Month_Year_Erc,,Eligibility Month/Year ERC,CHAR,,,,,,,,Y,183,184,2,,,"00 – Value is valid., 02 – Value is not numeric. 04 – Date is unknown., 05 – Eligibility Month/Year combination for PRO record not current month/year., 10 – Value is future., 11 – Month value is not within range of 01-12., 20 – Year < 2004., 37 – Month/year combination > 36 months., 99 – LIS record not scanned. Note: Detail record is valid if, ERC = 00 or 99.","00, 02, 04, 05, 10, 11, 20, 37, 99",32,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Eligibility_Status_Erc,,Eligibility Status ERC,CHAR,,,,,,,,Y,185,186,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 06 – PRO record Eligibility Status, ? ‘Y’., 99 – LIS record not scanned. Note: Detail record is valid if ERC = 00 or 99.","00, 01, 06, 99",33,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Identifier_Erc,,Beneficiary’s Identifier ERC,CHAR,,,,,,,,Y,187,188,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 03 – Field is empty., Note: Detail record is valid if ERC = 00., Detail record is also valid if ERC, = 01 or 03 and Social Security ERC = 00.","00, 01, 03",34,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Identifier_Indicator_Code_Erc,,"CMS does not use Beneficiary, Identifier Indicator Code.",CHAR,,,,,,,,Y,189,190,2,,,,Live Data Transmission,35,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Ssn_Erc,,Beneficiary’s SSN ERC,CHAR,,,,,,,,Y,191,192,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 02 – Value is not numeric. 03 – Value is missing., Note: Detail record is valid if ERC = 00., Detail record is also valid if ERC, = 01, 02 or 03 and Beneficiary’s Identifier ERC = 00.","00, 01, 02, 03",36,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Gender_Erc,,Beneficiary's Gender ERC,CHAR,,,,,,,,Y,193,194,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., Note: Detail record is valid if, ERC = 00.","00, 01",37,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Date_Of_Birth_Erc,,Beneficiary’s Date of Birth ERC,CHAR,,,,,,,,Y,195,196,2,,,"00 – Value is valid., 02 – Value is not numeric. 04 – Date is unknown., 10 – Value is future., 11 – Month value is not within range of 01-12., 12 – Day value is out of range. 21 – Year < 1899., Note: Detail record is valid if, ERC = 00 or 21.","00, 02, 04, 10, 11, 12, 21",38,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Dual_Status_Code_Erc,,Dual Status Code ERC,CHAR,,,,,,,,Y,197,198,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 07 – PRO record with Dual Status Code ? 02, 04 or 08, 40 – DET record has dual status code of 99, 99 – LIS record not scanned. Note: Detail record is valid if, ERC = 00, 40 or 99.","00, 01, 04, 07, 08, 40, 99",39,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Fpl_Percent_Indicator_Erc,,FPL % Indicator ERC,CHAR,,,,,,,,Y,199,200,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 99 – LIS record not scanned. Note: Detail record is valid if, ERC = 00 or 99.","00, 01, 99",40,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Drug_Coverage_Indicator_Erc,,Drug Coverage Indicator ERC,CHAR,,,,,,,,Y,201,202,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 99 – LIS record not scanned. Note: Detail record is valid if, ERC = 00 or 99.","00, 01, 99",41,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Institutional_Status_Indicator_Erc,,Institutional Status Indicator ERC,CHAR,,,,,,,,Y,203,204,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 99 – LIS record not scanned. Note: Detail record is valid if, ERC = 00 or 99.","00, 01, 99",42,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Application_Approval_Code_Erc,,LIS Application Approval Code ERC,CHAR,,,,,,,,Y,205,206,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",43,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Approved_Disapproved_Date_Erc,,LIS Approved/Disapproved Date ERC,CHAR,,,,,,,,Y,207,208,2,,,"00 – Value is valid., 02 – Value is not numeric. 04 – Date is unknown., 10 – Value is future., 11 – Month value is not within range of 01-12., 12 – Day value is out of range. 31 – Value is later than Low-, Income Subsidy End Date. 98 – DET or PRO record not, scanned., Note: Detail record is valid if ERC = 00 or 98.","00, 02, 04, 10, 11, 12, 31, 98",44,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Start_Date_Erc,,LIS Start Date ERC,CHAR,,,,,,,,Y,209,210,2,,,"00 – Value is valid., 02 – Value is not numeric. 04 – Date is unknown., 11 – Month value is not within range of 01-12., 12 – Day value is out of range. 31 – Value is later than Low-, Income Subsidy End Date. 36 – Value is earlier than January, 1, 2006., 37 – Day value is not first day of the month., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00, 37 or 98.","00, 02, 04, 11, 12, 31, 36, 37, 98",45,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_D_End_Date_Erc,,Part D End Date ERC,CHAR,,,,,,,,Y,211,212,2,,,"00 – Value is valid., 02 – Value is not numeric. 04 – Date is unknown., 11 – Month value is not within range of 01-12., 12 – Day value is out of range. 33 – Value is earlier than Low-, Income Subsidy Approved/Disapproved Date., 34 – Value is earlier than Low- Income Subsidy Effective Date., 35 – Value is earlier than Low- Income Subsidy Approved/Disapproved Date and Low-Income Subsidy Effective Date, 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 02, 04, 11, 12, 33, 34, 35, 98",46,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Income_As_Percent_Of_Fpl_Erc,,Income as % of FPL ERC,CHAR,,,,,,,,Y,213,214,2,,,"00 – Value is valid., 02 – Value is not numeric 98 – DET or PRO record not, scanned., Note: Detail record is valid if ERC = 00 or 98.","00, 02, 98",47,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Lis_Level_Erc,,LIS Level ERC,CHAR,,,,,,,,Y,215,216,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",48,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Income_Used_For_Determination_Erc,,Income Used for Determination ERC,CHAR,,,,,,,,Y,217,218,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98","00, 01, 98",49,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Resource_Level_Erc,,Resource Level ERC,CHAR,,,,,,,,Y,219,220,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",50,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Basis_Of_Part_D_Subsidy_Denial_Erc,,Basis of Part D Subsidy Denial ERC,CHAR,,,,,,,,Y,221,222,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",51,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Result_Of_An_Appeal_Erc,,Result of an Appeal ERC,CHAR,,,,,,,,Y,223,224,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",52,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Change_To_Previous_Determination_Erc,,Change to Previous Determination ERC,CHAR,,,,,,,,Y,225,226,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned, Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",53,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Determination_Cancelled_Erc,,Determination Cancelled ERC,CHAR,,,,,,,,Y,227,228,2,,,"00 – Value is valid., 01 – Value is not in Valid Value Set., 98 – DET or PRO record not scanned., Note: Detail record is valid if, ERC = 00 or 98.","00, 01, 98",54,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Record_Return_Summary_Code,,"This field is an assessment of the detail record., 000000: DET, PRO or LIS record is accepted with no errors or warnings., 000001: DET, PRO or LIS record is accepted with warnings., 000002: Detail record is rejected because Record Identification Code is not DET, PRO or LIS., 000003: DET, PRO or LIS record is rejected because it was not matched., (May indicate a mismatch on the submitted date of birth.) 000004: DET record is rejected:, record has no entry in required field or has entry that does not pass validation edits., 000005: LIS record is rejected: record has no entry in required field or has entry that does not pass validation edits., 000006: DET record is rejected: record is a duplicate of another DET record., 000007: LIS record is rejected: record is a duplicate of another LIS record., 000009: PRO record is rejected: record has no entry in required field or has entry that does not pass validation edits., 000010: PRO record is rejected: record is a duplicate of another PRO record., 000011: PRO Record is rejected: record is a duplicate of a DET record in same file.    , 000012: PRO record is rejected: record is a duplicate of a DET",CHAR,,,,,,,,Y,229,234,6,,,,Live Data Transmission,55,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Medicare_Part_D_Eligibility_Indicator,,Medicare Part D Eligibility Indicator,CHAR,,,,,,,,Y,235,235,1,,,"Values: 0 – Beneficiary is eligible for Medicare Part D., 1 – Beneficiary is not eligible for Medicare Part D., For DET and PRO records, this field indicates the presence of Medicare Part D eligibility during the Eligibility Month/Year.","0, 1",56,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Medicare_Part_D_Enrollment_Indicator,,Medicare Part D Enrollment Indicator,CHAR,,,,,,,,Y,236,236,1,,,"Values: 0 – Beneficiary is enrolled in a Medicare Part D plan., 1 – Beneficiary is not enrolled in a Medicare Part D plan., For DET and PRO records, this field indicates Medicare Part D enrollment during the Eligibility Month/Year.","0, 1",57,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Claim_Account_Number,,"The number identifying the primary Medicare beneficiary under the SSA or RRB programs. This number along with the Beneficiary Identification Code uniquely identifies a Medicare, beneficiary.",CHAR,,,,,,,,Y,237,245,9,,,,Live Data Transmission,58,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Identification_Code_Bic,,"A code that is used in conjunction with the Beneficiary CAN to uniquely identify a Medicare beneficiary., The BIC Code establishes the beneficiary’s relationship to a primary SSA or RRB wage earner and is used to justify entitlement to Medicare benefits.",CHAR,,,,,,,,Y,246,247,2,,,,Live Data Transmission,59,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Birth_Date,,Beneficiary’s Birth Date,NUM,MMDDCCYY,,,,,,,Y,248,255,8,,,,Live Data Transmission,60,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Death_Date,,Beneficiary’s Death Date,NUM,MMDDCCYY,,,,,,,Y,256,263,8,,,,Live Data Transmission,61,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Gender,,Beneficiary’s Gender,CHAR,,,,,,,,Y,264,264,1,,,"Values: 0 – Unknown, 1 – Male, 2 – Female","0, 1, 2",62,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_First_Name,,"First name of the Medicare, beneficiary",CHAR,,,,,,,,Y,265,294,30,,,,Live Data Transmission,63,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Middle_Name,,"Middle initial of the Medicare, beneficiary",CHAR,,,,,,,,Y,295,295,1,,,,Live Data Transmission,64,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiarys_Last_Name,,"Last name of the Medicare, beneficiary including any titles or suffixes.",CHAR,,,,,,,,Y,296,335,40,,,,Live Data Transmission,65,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_1,,"An additional beneficiary claim account number associated with the Medicare beneficiary.  The beneficiary’s entitlement has been cross-referenced from this number to the beneficiary’s active, claim account number.",CHAR,,,,,,,,Y,336,344,9,,,,Live Data Transmission,66,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_1,,"The beneficiary’s identification code associated with the Medicare beneficiary’s cross-referenced, claim account number.",CHAR,,,,,,,,Y,345,346,2,,,,Live Data Transmission,67,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_2,,Cross-Reference Beneficiary Claim Account Number (Occurrence 2),CHAR,,,,,,,,Y,347,355,9,,,,Live Data Transmission,68,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_2,,Cross-Reference Beneficiary Identification Code (Occurrence 2),CHAR,,,,,,,,Y,356,357,2,,,,Live Data Transmission,69,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_3,,Cross-Reference Beneficiary Claim Account Number (Occurrence 3),CHAR,,,,,,,,Y,358,366,9,,,,Live Data Transmission,70,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_3,,Cross-Reference Beneficiary Identification Code (Occurrence 3),CHAR,,,,,,,,Y,367,368,2,,,,Live Data Transmission,71,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_4,,Cross-Reference Beneficiary Claim Account Number (Occurrence 4),CHAR,,,,,,,,Y,369,377,9,,,,Live Data Transmission,72,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_4_,,Cross-Reference Beneficiary Identification Code (Occurrence 4) ,CHAR,,,,,,,,Y,378,379,2,,,,Live Data Transmission,73,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_5,,Cross-Reference Beneficiary Claim Account Number (Occurrence 5),CHAR,,,,,,,,Y,380,388,9,,,,Live Data Transmission,74,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_5,,Cross-Reference Beneficiary Identification Code (Occurrence 5),CHAR,,,,,,,,Y,389,390,2,,,,Live Data Transmission,75,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_6,,Cross-Reference Beneficiary Claim Account Number (Occurrence 6),CHAR,,,,,,,,Y,391,399,9,,,,Live Data Transmission,76,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_6,,Cross-Reference Beneficiary Identification Code (Occurrence 6),CHAR,,,,,,,,Y,400,401,2,,,,Live Data Transmission,77,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_7,,Cross-Reference Beneficiary Claim Account Number (Occurrence 7),CHAR,,,,,,,,Y,402,410,9,,,,Live Data Transmission,78,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
